EC:1.11.1.10,365.17,471,398.62,347.4,350.6,187.17,199.67,265.71,285.17,228.17,51,279.05,1092.98,215.84,230.12,143.86
EC:1.11.1.15,165048.01,150103.08,155013.17,139668.61,120770.23,125297.6,106058.18,155866.54,158004.33,146998.83,76534.66,112735.69,141001.94,135645.86,104560.15,112003.18
EC:1.11.1.19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.11.1.21,395.25,535.88,751.54,409.82,7008.43,9828,7713.25,7835.63,7608.75,6910,3485.5,8743.17,5241.21,6550.5,7764.79,8679.11
EC:1.11.1.5,791.08,932.95,1178.59,866.42,7259.67,10218.5,8108.75,8039.42,7898.91,7029.16,3558.33,8995.72,6076.5,6794.34,7966.34,8883.41
EC:1.11.1.6,4252.08,7693.88,1181.37,866.49,7458.76,11012.5,8078.43,8036.81,7852.23,7087.5,3581.33,8879.22,6020.28,6762.34,7953.42,8885.13
EC:1.11.1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.11.1.9,7588.02,9200.92,6239.37,6992.15,8365.44,11222.84,8845.93,9989.14,10619.08,8365.67,4276,10792.22,8931.63,8383.44,9867.12,10851.61
EC:1.11.2.4,38.1,2.17,4.33,2.33,33.67,112.17,2.67,11.5,2.17,2.67,0,1.83,11.84,14.77,1.83,0
EC:1.12.1.2,46,147,60,103,84,87,72,0,46,24,0,42,251,6,0,0
EC:1.12.1.3,115.68,503.18,412.5,366.82,255.68,250.36,236.68,239.68,276.86,160.68,70.5,318.32,982.11,166.68,190.14,153
EC:1.12.2.1,12,22,18,16,14,18,12,18,8,0,0,18,50,10,14,24
EC:1.12.5.1,0,20,0,8,0,8,0,0,0,0,0,0,0,0,0,0
EC:1.12.7.2,42.17,35.17,31.33,25.33,25.67,31.17,14.67,19.5,30.17,8.67,0,44.83,131.84,31.84,15.83,26
EC:1.12.98.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.12.98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.12.99.6,839.68,612.86,1560.08,360.64,27368.54,38937.18,30280.18,30637.6,29552.84,27107,13932,34209.16,17457.96,25461.18,30430,34322.66
EC:1.13.11.1,15,48.8,0,7,63,0,0,40,12,25,0,8,79.5,5,16.29,25.86
EC:1.13.11.11,119,149.7,193.33,150,103.5,41,74,100,98,79.5,0,90.72,557.5,98,62,31
EC:1.13.11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.15,0,10.5,0,0,14.5,0,11,21.17,0,12.5,0,8.67,0,0,6.29,20.86
EC:1.13.11.16,33.25,37.25,320.25,16.75,6756,9674,7515.25,7626.75,7320.75,6755,3476.5,8494.5,4085.5,6318.5,7577.29,8562.11
EC:1.13.11.2,3504.93,7197.7,269.66,231,491.17,998,218.67,166.17,247.33,182.83,30,190,687.33,210.93,154,104
EC:1.13.11.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.25,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
EC:1.13.11.27,389,508.2,498,406.5,312.67,153,185,232.5,307,196.33,21,225.44,1380.57,247,221.79,156.86
EC:1.13.11.3,250,313.26,272.58,175.14,259.2,103,122,176.42,169,139.66,42,102.44,728.28,144,187.58,143.72
EC:1.13.11.33,0,7.5,0,0,14.5,0,0,11.5,0,12.5,0,0,0,0,0,3
EC:1.13.11.37,5,15,0,0,29,0,0,23,0,25,0,0,24.5,0,7,6
EC:1.13.11.4,106.25,89.88,410.54,81.32,6790.43,9691,7551.25,7662.46,7361.75,6794,3476.5,8551.72,4341.64,6346.5,7602.29,8562.11
EC:1.13.11.41,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0
EC:1.13.11.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.49,1751,3596,124,149,252.67,574,144.67,106.67,156.33,109.33,17,136,360.33,91,76,63
EC:1.13.11.5,339,475.7,462,374.5,271.5,153,169,216,273,181.5,21,217.44,1216,224,191.5,134
EC:1.13.11.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.53,8.5,27.5,18,7.5,17.5,9,18,7.5,10,9.5,0,11.72,47.57,9,22.29,29.36
EC:1.13.11.54,8.5,27.5,18,7.5,17.5,9,18,7.5,10,9.5,0,11.72,47.57,9,22.29,29.36
EC:1.13.11.57,0,7.5,0,0,14.5,0,0,11.5,0,12.5,0,0,0.57,0,0,3
EC:1.13.11.6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:1.13.11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
